Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Raw_Text,tokens,padded,masks,exclamation_count,question_count,ellipsis_count,comma_count,period_count,exclamation_score,question_score,ellipsis_score,comma_score,period_score,anger_count,anticipation_count,disgust_count,fear_count,joy_count,sadness_count,surprise_count,trust_count,pos_count,neg_count,afinn_score,obj_score,anger_score,anticipation_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,trust_score,pos_score,neg_score,vader_neg,vader_neu,vader_pos,vader_compound,anger_tec,anticipation_tec,disgust_tec,fear_tec,joy_tec,sadness_tec,surprise_tec,trust_tec,anger_tei,anticipation_tei,disgust_tei,fear_tei,joy_tei,sadness_tei,surprise_tei,trust_tei,anger_mei,anticipation_mei,disgust_mei,fear_mei,joy_mei,sadness_mei,surprise_mei,trust_mei,anger_gec_0.25,anticipation_gec_0.25,disgust_gec_0.25,fear_gec_0.25,joy_gec_0.25,sadness_gec_0.25,surprise_gec_0.25,trust_gec_0.25,anger_gec_0.5,anticipation_gec_0.5,disgust_gec_0.5,fear_gec_0.5,joy_gec_0.5,sadness_gec_0.5,surprise_gec_0.5,trust_gec_0.5,anger_gec_0.75,anticipation_gec_0.75,disgust_gec_0.75,fear_gec_0.75,joy_gec_0.75,sadness_gec_0.75,surprise_gec_0.75,trust_gec_0.75,anger_gei_0.25,anticipation_gei_0.25,disgust_gei_0.25,fear_gei_0.25,joy_gei_0.25,sadness_gei_0.25,surprise_gei_0.25,trust_gei_0.25,anger_gei_0.5,anticipation_gei_0.5,disgust_gei_0.5,fear_gei_0.5,joy_gei_0.5,sadness_gei_0.5,surprise_gei_0.5,trust_gei_0.5,anger_gei_0.75,anticipation_gei_0.75,disgust_gei_0.75,fear_gei_0.75,joy_gei_0.75,sadness_gei_0.75,surprise_gei_0.75,trust_gei_0.75,polarity_score,subjectivity_score,sarcasm_score,irony_score,target
pay tax paid nothing nothing le lucky,1,positive,joy,0,0,0,You'll pay the same taxes you paid before....nothing more nothing less. Lucky.,"['pay', 'tax', 'paid', 'nothing', 'nothing', 'le', 'lucky']","[101, 3477, 4171, 3825, 2498, 2498, 3393, 5341, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0,1,0,0,2,1,1,1,2,1,2.0,0.6785714285714286,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.274,0.726,0.0,-0.4174,0,0,0,0,0,1,1,1,0.0,1.2915,0.0,0.0,0.963,0.142,1.0,1.8765,0.0,0.7015,0.0,0.0,0.721,0.142,1.0,1.0,0,2,0,0,1,0,1,2,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0.0,1.2915,0.0,0.0,0.721,0.0,1.0,1.8765,0.0,1.2915,0.0,0.0,0.721,0.0,1.0,1.8765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8765,0.39471688866615295,0.997204337562745,0.49381167,0.10180457,7
couple pay tax first pay tax anything reason increase couple might gone limit set last year would gain nothing,1,positive,joy,0,0,1,"A couple will not pay any taxes on the first 13,400, you pay taxes on anything over and above that. The reason being, that with the increases, a couple might have gone over the 13,000 limit set last year, and so would gain nothing.","['couple', 'pay', 'tax', 'first', 'pay', 'tax', 'anything', 'reason', 'increase', 'couple', 'might', 'gone', 'limit', 'set', 'last', 'year', 'would', 'gain', 'nothing']","[101, 3232, 3477, 4171, 2034, 3477, 4171, 2505, 3114, 3623, 3232, 2453, 2908, 5787, 2275, 2197, 2095, 2052, 5114, 2498, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.3157894736842105,0.05263157894736842,0,3,0,0,3,2,0,2,5,2,0.0,0.7960526315789473,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.10526315789473684,0.0,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.0,0.861,0.139,0.6452,0,0,0,0,0,3,0,8,0.0,3.8945,0.0,0.0,0.772,0.737,0.0,6.583500000000001,0.0,0.7715000000000001,0.0,0.0,0.288,0.453,0.0,1.0,0,6,0,0,1,1,0,8,0,6,0,0,0,0,0,8,0,1,0,0,0,0,0,4,0.0,3.8945,0.0,0.0,0.288,0.453,0.0,6.583500000000001,0.0,3.8945,0.0,0.0,0.0,0.0,0.0,6.583500000000001,0.0,0.7715000000000001,0.0,0.0,0.0,0.0,0.0,3.7175,0.3377956285288459,0.999981855789472,0.49669522,0.15877372,7
one word outstanding,1,positive,joy,0,0,0,One word: Outstanding!,"['one', 'word', 'outstanding']","[101, 2028, 2773, 5151, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,2,1,5.0,0.75,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.318,0.682,0.6476,0,0,0,0,0,0,0,2,0.0,0.8280000000000001,0.0,0.0,0.879,0.0,0.0,1.897,0.0,0.8280000000000001,0.0,0.0,0.879,0.0,0.0,1.0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,2,0.0,0.8280000000000001,0.0,0.0,0.879,0.0,0.0,1.897,0.0,0.8280000000000001,0.0,0.0,0.879,0.0,0.0,1.897,0.0,0.8280000000000001,0.0,0.0,0.879,0.0,0.0,1.897,0.5146679182847341,0.9968551213636339,0.49511385,0.2627464,7
new tax free transport student increase pension well done joseph brilliant budget,1,positive,joy,0,0,0,"No new taxes, free transport for students such as myself, increase in pensions. Well done Joseph, brilliant budget.","['new', 'tax', 'free', 'transport', 'student', 'increase', 'pension', 'well', 'done', 'joseph', 'brilliant', 'budget']","[101, 2047, 4171, 2489, 3665, 3076, 3623, 11550, 2092, 2589, 3312, 8235, 5166, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.25,0.08333333333333333,0,1,0,0,1,1,0,2,2,1,5.0,0.8958333333333334,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.082,0.487,0.431,0.8519,0,1,0,0,1,1,0,3,0.0,2.1365000000000003,0.0,0.0,1.403,0.142,0.0,3.075,0.0,0.7715000000000001,0.0,0.0,0.859,0.142,0.0,0.931,0,3,0,0,2,0,0,4,0,3,0,0,2,0,0,4,0,1,0,0,1,0,0,2,0.0,2.1365000000000003,0.0,0.0,1.403,0.0,0.0,3.075,0.0,2.1365000000000003,0.0,0.0,1.403,0.0,0.0,3.075,0.0,0.7715000000000001,0.0,0.0,0.859,0.0,0.0,1.7790000000000001,0.3838943640391032,0.9967147753708464,0.49471757,0.58120245,7
increase pension even pay one hour househelp brilliant,1,negative,anger,0,0,1,Increase in pensions! €4.50! Not even to pay for one hour of househelp! Is that brilliant?,"['increase', 'pension', 'even', 'pay', 'one', 'hour', 'house', '##hel', '##p', 'brilliant']","[101, 3623, 11550, 2130, 3477, 2028, 3178, 2160, 16001, 2361, 8235, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,1.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0,2,0,0,2,0,0,2,3,0,4.0,0.7125,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.0,0.0,0.611,0.389,0.8059,0,0,0,0,0,0,0,3,0.0,2.1105,0.0,0.0,1.101,0.0,0.0,2.779,0.0,0.7715000000000001,0.0,0.0,0.859,0.0,0.0,1.0,0,3,0,0,1,0,0,3,0,3,0,0,1,0,0,3,0,1,0,0,1,0,0,3,0.0,2.1105,0.0,0.0,0.859,0.0,0.0,2.779,0.0,2.1105,0.0,0.0,0.859,0.0,0.0,2.779,0.0,0.7715000000000001,0.0,0.0,0.859,0.0,0.0,2.779,0.3341579869389534,0.9961734493598318,0.50015426,0.32956725,4
carers help matter expecting euro week honestly reasonable cannot expect massive increase without adding new tax money fall nowhere fact even increasing pension good amount already something commended let alone fact increase water light bill,1,positive,trust,0,0,0,"There are carers who can help you in this matter. What where you expecting 13 euros a week ? Honestly be reasonable, you can't expect massive increases without adding new taxes. Money doesn't fall out of nowhere. The fact he is even increasing pensions by a good amount is already something to be commended let alone the fact that there won't be any more increases in water and light bills.","['care', '##rs', 'help', 'matter', 'expecting', 'euro', 'week', 'honestly', 'reasonable', 'cannot', 'expect', 'massive', 'increase', 'without', 'adding', 'new', 'tax', 'money', 'fall', 'nowhere', 'fact', 'even', 'increasing', 'pension', 'good', 'amount', 'already', 'something', 'commended', 'let', 'alone', 'fact', 'increase', 'water', 'light', 'bill']","[101, 2729, 2869, 2393, 3043, 8074, 9944, 2733, 9826, 9608, 3685, 5987, 5294, 3623, 2302, 5815, 2047, 4171, 2769, 2991, 7880, 2755, 2130, 4852, 11550, 2204, 3815, 2525, 2242, 22429, 2292, 2894, 2755, 3623, 2300, 2422, 3021, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,1.0,3.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.08333333333333333,1,4,0,0,2,2,3,5,5,2,9.0,0.7777777777777778,0.027777777777777776,0.1111111111111111,0.0,0.0,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.1388888888888889,0.1388888888888889,0.05555555555555555,0.026,0.807,0.167,0.8633,0,4,0,1,1,3,1,5,0.074,5.9655000000000005,0.0,0.203,1.375,1.16,3.0,6.6465,0.074,1.0,0.0,0.203,0.547,0.6,1.0,1.0,0,7,0,0,3,2,3,8,0,7,0,0,2,1,3,8,0,5,0,0,0,0,3,6,0.0,5.9655000000000005,0.0,0.0,1.375,1.018,3.0,6.6465,0.0,5.9655000000000005,0.0,0.0,1.078,0.6,3.0,6.6465,0.0,4.543,0.0,0.0,0.0,0.0,3.0,5.3454999999999995,0.3316669397883945,0.996944800675291,0.49231023,0.12185765,0
empty property brought standard would great help younger maltese mean modern standard second rate standard,1,positive,anticipation,0,0,0,"if all the empty property is brought up to standard ,it would be a great help to the younger Maltese,and i mean up to modern standards not a second rate standard","['empty', 'property', 'brought', 'standard', 'would', 'great', 'help', 'younger', 'maltese', 'mean', 'modern', 'standard', 'second', 'rate', 'standard']","[101, 4064, 3200, 2716, 3115, 2052, 2307, 2393, 3920, 18563, 2812, 2715, 3115, 2117, 3446, 3115, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,4.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.744,0.202,0.7184,0,0,0,1,0,1,0,6,0.0,0.7375,0.0,0.203,0.0,0.364,0.0,4.346500000000001,0.0,0.7375,0.0,0.203,0.0,0.364,0.0,0.884,0,1,0,0,0,1,0,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0.0,0.7375,0.0,0.0,0.0,0.364,0.0,4.346500000000001,0.0,0.7375,0.0,0.0,0.0,0.0,0.0,4.346500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4295,0.4135159661372503,0.9967258837918277,0.49263856,0.22496916,2
multitude social benefit necessary palliative economic policy impact big way large segment population namely hike price property rent hefty increase price necessity palliative social benefit make problem le severe solve,1,negative,fear,0,0,1,The multitude of social benefits are necessary as a palliative to economic policies that are or will impact in a big way a large segment of the population - namely the hike in the price of property and rents and the hefty increases in prices of necessities. As all palliatives these social benefits will make the problem less severe but will not solve it.,"['multitude', 'social', 'benefit', 'necessary', 'pal', '##lia', '##tive', 'economic', 'policy', 'impact', 'big', 'way', 'large', 'segment', 'population', 'namely', 'hike', 'price', 'property', 'rent', 'he', '##ft', '##y', 'increase', 'price', 'necessity', 'pal', '##lia', '##tive', 'social', 'benefit', 'make', 'problem', 'le', 'severe', 'solve']","[101, 20889, 2591, 5770, 4072, 14412, 6632, 6024, 3171, 3343, 4254, 2502, 2126, 2312, 6903, 2313, 8419, 21857, 3976, 3200, 9278, 2002, 6199, 2100, 3623, 3976, 13185, 14412, 6632, 6024, 2591, 5770, 2191, 3291, 3393, 5729, 9611, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027777777777777776,0,0,0,1,0,2,0,1,4,1,2.0,0.7361111111111112,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.084,0.859,0.056,-0.2002,0,3,0,0,0,2,0,12,0.0,5.836,0.0,0.266,0.0,0.6739999999999999,0.0,9.307,0.0,0.8300000000000001,0.0,0.266,0.0,0.438,0.0,1.0,0,8,0,1,0,1,0,12,0,8,0,0,0,0,0,12,0,4,0,0,0,0,0,6,0.0,5.836,0.0,0.266,0.0,0.438,0.0,9.307,0.0,5.836,0.0,0.0,0.0,0.0,0.0,9.307,0.0,3.1915,0.0,0.0,0.0,0.0,0.0,5.1395,0.31074021259943646,0.9999818093121481,0.4946528,0.04633282,5
ok budget,1,positive,trust,0,0,0,OK budget,"['ok', 'budget']","[101, 7929, 5166, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.254,0.746,0.4466,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989982306957245,0.9957015089931748,0.4932597,0.36777887,0
always forgetting gas distributor,1,negative,sadness,0,0,0,Always forgetting about the gas distributors,"['always', 'forgetting', 'gas', 'distributor']","[101, 2467, 17693, 3806, 16632, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875555694103241,0.9970210044116576,0.49689934,0.7161504,3
