Online Post ID,Twitter ID,Related Online Post ID,Source ID,Online Post Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Off-topic,Language
20181429,917443839115309057,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181430,917443821197234177,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181431,917443812078837761,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181432,917443804097019904,,SNS-1-2018,,0,negative,fear,0,0,0,0,0
20181433,917443785633787904,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181434,917443753358581761,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181435,917443730839429120,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181436,917443715941175296,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181437,917443706235555842,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181438,917443689793892355,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181439,917443668709203970,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181440,917443637356695552,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181441,917443623553204226,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181442,917443591311683584,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181443,917443580012236801,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181444,917443513331146752,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181445,917443502987988992,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181446,917443491210424326,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181447,917443456808701952,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,0
20181448,917443451305807877,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181449,917443442594189313,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181450,917443434142715905,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,2
20181451,917443432167215104,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181452,917443384637259776,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181453,917443333060005888,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181454,917443328127438848,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181455,917443312965079040,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181456,917443288067657728,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181457,917443285509079041,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181458,917443281302228992,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181459,917443220690341888,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181460,917443207889408002,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181461,917443100649426944,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,0
20181462,917443070706233346,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181463,917443037680324609,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181464,917443001277997056,,SNS-1-2018,,1,positive,joy,0,0,1,0,0
20181465,917442934986952717,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181466,917442903504490497,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181467,917442898391691264,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181468,917442891793956867,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181469,917442876656758785,,SNS-1-2018,,1,negative,disgust,0,0,1,0,2
20181470,917442795341787136,,SNS-1-2018,,1,positive,trust,0,0,1,0,0
20181471,917442744582369280,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181472,917442680417849344,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181473,917442666136293376,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181474,917442569625309185,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181475,917442542693740546,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181476,917442491825127430,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181477,917442463845011462,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181478,917442455087255552,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181479,917442447487234049,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181480,917442363575930880,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181481,917442297410805760,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181482,917442271800451072,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181483,917442230696206336,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181484,917442223301713922,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181485,917442112865685505,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181486,917442086466736128,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181487,917442071585226752,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181488,917442020926480384,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181489,917442015167737856,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181490,917441924725923841,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181491,917441916387635200,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181492,917441866290823170,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181493,917441853171142656,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181494,917441844539256834,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181495,917441836410724352,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181496,917441832916791296,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181497,917441796933812224,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181498,917441776557940736,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181499,917441765573001216,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181500,917441742240088065,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181501,917441729359437824,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181502,917441687240273921,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181503,917441678759297024,,SNS-1-2018,,1,negative,disgust,0,0,1,0,2
20181504,917441666809761792,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181505,917441650334556160,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181506,917441631007182848,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181507,917441614762692608,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181508,917441590985191425,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181509,917441524773851137,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181510,917441512182636544,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181511,917441501805858816,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181512,917441447242207238,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181513,917441402866413568,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181514,917441402732244993,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181515,917441401901801473,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181516,917441401645883392,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181517,917441367156109312,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181518,917441362009653248,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181519,917441358847250432,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181520,917441290165538816,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181521,917441287418195968,,SNS-1-2018,,1,positive,trust,0,0,1,0,2
20181522,917441241276657666,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181523,917441231667519488,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181524,917441218665213952,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181525,917441167637262336,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181526,917441163891761157,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181527,917441134074515456,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181528,917441113618812929,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181529,917441087211560961,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181530,917441078130769927,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181531,917441057515888640,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181532,917441053006983168,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181533,917441002406805504,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181534,917440980923703296,,SNS-1-2018,,1,negative,disgust,0,0,0,1,0
20181535,917440978784571394,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181536,917440958639300608,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181537,917440939064549377,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181538,917440929979621381,,SNS-1-2018,,1,positive,anger,0,1,0,0,0
20181539,917440896194547712,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181540,917440872039501825,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181541,917440823377178625,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181542,917440795908730880,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181543,917440767035133952,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181544,917440716703518720,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181545,917440715776552960,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181546,917440709258629120,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181547,917440674814930944,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181548,917440668150239234,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181549,917440651477897218,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181550,917440635799588864,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181551,917440615637536768,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181552,917440585795100672,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181553,917440560906096646,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181554,917440548037947394,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181555,917440530937675776,,SNS-1-2018,,1,negative,anticipation,0,0,0,0,0
20181556,917440525728473088,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181557,917440503964209152,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181558,917440499711201280,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181559,917440498549383169,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181560,917440495260925952,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181561,917440475136741383,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181562,917440456396505088,,SNS-1-2018,,1,positive,surprise,0,0,0,0,0
20181563,917440441011900422,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181564,917440428655378432,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181565,917440395751063553,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181566,917440376616751105,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181567,917440372602818562,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181568,917440372212629509,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181569,917440231611228160,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181570,917440227387600897,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181571,917440225852477440,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181572,917440225089028101,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181573,917440198107123713,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181574,917440185343848450,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181575,917440184295280641,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181576,917440183062147074,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181577,917440171662102528,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,1
20181578,917440146336821254,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181579,917440108713963520,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181580,917440098601496577,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181581,917440093429825536,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181582,917440038866182145,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181583,917440033052913666,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181584,917439994637307904,,SNS-1-2018,,1,negative,disgust,0,0,1,0,2
20181585,917439981307809793,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181586,917439934792916992,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181587,917439912932192256,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181588,917439898017320961,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181589,917439867608592385,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181590,917439863611363328,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181591,917439831629877248,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181592,917439736909791233,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181593,917439731083997184,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181594,917439721676201984,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181595,917439705892958212,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181596,917439704290742274,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181597,917439691246522368,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181598,917439675652038656,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181599,917439666978213891,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181600,917439592919388162,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181601,917439561466306562,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181602,917439510803296256,,SNS-1-2018,,0,positive,trust,0,0,1,0,2
20181603,917439486413496320,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181604,917439418063040512,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181605,917439407539486720,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181606,917439404087676928,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181607,917439393450921984,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181608,917439381912334342,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181609,917439323292798976,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181610,917439305924177920,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181611,917439288471638016,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181612,917439250026639367,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181613,917439180237627393,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181614,917439151804506113,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181615,917439140211372034,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181616,917439076818669569,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181617,917439018958249986,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181618,917438995293986816,,SNS-1-2018,,1,positive,trust,0,0,1,0,2
20181619,917438992823521281,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181620,917438984824946691,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181621,917438961932480513,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181622,917438956106670080,,SNS-1-2018,,1,neutral,trust,0,0,0,0,2
20181623,917438929183346688,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,0
20181624,917438925978984448,,SNS-1-2018,,0,positive,trust,0,0,0,0,2
20181625,917438925093957632,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181626,917438915216371713,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181627,917438890121801733,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181628,917438875118854145,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181629,917438873197842437,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181630,917438699570368517,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181631,917438674224189441,,SNS-1-2018,,1,positive,trust,0,0,0,1,2
20181632,917438654997508096,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181633,917438635720478721,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181634,917438633472352256,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181635,917438624467124224,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181636,917438624391663616,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181637,917438570360725504,,SNS-1-2018,,0,positive,trust,0,0,0,0,0
20181638,917438531571798017,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181639,917438518154153984,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181640,917438506624081921,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181641,917438477288996865,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181642,917438451884199936,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181643,917438414588432385,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,0
20181644,917438411593613314,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181645,917438284275601408,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181646,917438273559171074,,SNS-1-2018,,0,positive,joy,0,0,0,0,1
20181647,917438240180920320,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181648,917438210233569280,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181649,917438187458441218,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181650,917438115786129409,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181651,917438035834343424,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181652,917438004683268096,,SNS-1-2018,,0,positive,trust,0,0,0,0,0
20181653,917437996143652865,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181654,917437990070312961,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181655,917437805856477185,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181656,917437777565896708,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181657,917437678366396416,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181658,917437501417115649,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181659,917437439886741504,,SNS-1-2018,,1,positive,joy,0,0,1,0,2
20181660,917437386581258240,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181661,917437346840240130,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181662,917437300925259782,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181663,917437293203546112,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181664,917437243953905670,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181665,917437236613996544,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181666,917437199792201734,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181667,917437164442603520,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181668,917437158130110464,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181669,917437152400756736,,SNS-1-2018,,1,negative,sadness,0,0,1,0,2
20181670,917437148034404353,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181671,917437119404167168,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181672,917437115180441600,,SNS-1-2018,,1,positive,trust,0,1,1,1,2
20181673,917437063808548867,,SNS-1-2018,,0,neutral,joy,0,0,0,0,0
20181674,917437030514286595,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181675,917436994380328962,,SNS-1-2018,,1,neutral,trust,0,0,0,0,2
20181676,917436985010253824,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181677,917436981197660160,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181678,917436980048420864,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181679,917436972943200257,,SNS-1-2018,,1,positive,trust,0,1,1,1,2
20181680,917436931247570945,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181681,917436918710796298,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181682,917436906442457089,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181683,917436867532001280,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181684,917436858468093955,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181685,917436854819082241,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181686,917436840407437312,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181687,917436829061844992,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181688,917436793343168512,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181689,917436787424989184,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181690,917436742931587072,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181691,917436730491449346,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181692,917436708932804608,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181693,917436683536257025,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181694,917436678670831622,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181695,917436613487185926,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181696,917436598236729345,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181697,917436559883931648,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181698,917436551595827202,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181699,917436535489859584,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181700,917436514421878784,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181701,917436461934370820,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181702,917436455508762624,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181703,917436453625434112,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181704,917436430162497537,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181705,917436392673857536,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181706,917436373707182082,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181707,917436358335127553,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181708,917436348600111105,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181709,917436338395340802,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181710,917436314609422336,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181711,917436314504585217,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181712,917436299958726656,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181713,917436289712119809,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181714,917436221743403010,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181715,917436204118872064,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181716,917436159663493122,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181717,917436153191714816,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181718,917436150477967360,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181719,917436099076730882,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181720,917436087483682817,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181721,917436066780590080,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181722,917436058639400961,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181723,917436023625351168,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181724,917435992423981056,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181725,917435988145778688,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181726,917435956604653568,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181727,917435950002819072,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181728,917435909758431235,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181729,917435867349778440,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181730,917435824261693441,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181731,917435670414708737,,SNS-1-2018,,1,positive,joy,0,0,1,0,2
20181732,917435654451101697,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181733,917435648470118400,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181734,917435617906167811,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181735,917435576399183872,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181736,917435560045760513,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181737,917435558024138757,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181738,917435532803805185,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181739,917435501132607489,,SNS-1-2018,,1,neutral,anticipation,0,0,1,0,0
20181740,917435462402355201,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181741,917435458329726976,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181742,917435445444775943,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181743,917435291106979840,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181744,917435290016518146,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181745,917435283951489024,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181746,917435254511726592,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181747,917435247452663809,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181748,917435235293368325,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181749,917435187436367874,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181750,917435179261718530,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181751,917435141559062539,,SNS-1-2018,,1,positive,joy,0,0,1,0,0
20181752,917435140753764353,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181753,917435133338226688,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181754,917435111137775616,,SNS-1-2018,,1,positive,trust,0,0,0,1,0
20181755,917435071417716738,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181756,917435041709510656,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,0
20181757,917434879570251776,,SNS-1-2018,,1,positive,trust,0,0,1,0,0
20181758,917434871227797504,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181759,917434864475009025,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181760,917434857051041792,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181761,917434843079827457,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181762,917434823727353861,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181763,917434810783723520,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181764,917434762108788737,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181765,917434751245602816,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181766,917434739094622208,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181767,917434715669516293,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20181768,917434714700513280,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181769,917434662737367041,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181770,917434641749069824,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181771,917434577752293377,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
